iteam_id,name,title,short_title,manual_product_name,review,no_review,unit_cost,price,discount,offer_date
195857862,"MAIWO M.2 nvme SSD enclosure adapter slim TypeC to M key NVMe M.2 SSD enclosure with aluminum case to speed 10Gbps.support M.2 2230,2242,2260,2280","MAIWO M.2 nvme SSD enclosure adapter slim TypeC to M key NVMe M.2 SSD enclosure with aluminum case to speed 10Gbps.support M.2 2230,2242,2260,2280","MAIWO M.2 nvme SSD enclosure adapter slim TypeC to M key NVMe M.2 SSD enclosure with aluminum case to speed 10Gbps.support M.2 2230,2242,2260,2280",,4,5,29.99,24.99,5,
138266695,Flash Card,"SanDisk 512GB Ultra microSDXC A1 UHS-I/U1 Class 10 Memory Card with Adapter, Speed Up to 120MB/s (SDSQUA4-512G-GN6MA)",SanDisk Ultra Model SDSQUA4-512G-GN6MA,Flash Card,5,72,57.1,61.09,0,
182165839,"Display Port Cable 1.4 [6.6FT, 2Pack], DisplayPort to DisplayPort Cord Ultra Hi Speed (8K@60Hz, 4K@144Hz) Support HBR3, DSC, HDR 10, UHD, 32.4 Gbit/s Display Cable For PC, Monitor, HDTV, Projectors","Display Port Cable 1.4 [6.6FT, 2Pack], DisplayPort to DisplayPort Cord Ultra Hi Speed (8K@60Hz, 4K@144Hz) Support HBR3, DSC, HDR 10, UHD, 32.4 Gbit/s Display Cable For PC, Monitor, HDTV, Projectors","Display Port Cable 1.4 [6.6FT, 2Pack], DisplayPort to DisplayPort Cord Ultra Hi Speed (8K@60Hz, 4K@144Hz) Support HBR3, DSC, HDR 10, UHD, 32.4 Gbit/s Display Cable For PC, Monitor, HDTV, Projectors",,5,13,43.95,43.9,0.05,
110913184,"TROPRO Gaming Mouse Wired Breathing Light Ergonomic Game USB Computer Mice Multicolor Gamer Desktop Laptop PC Gaming Mouse, 6 Buttons for Windows 7/8/10/XP Vista Linux, Black","TROPRO Gaming Mouse Wired Breathing Light Ergonomic Game USB Computer Mice Multicolor Gamer Desktop Laptop PC Gaming Mouse, 6 Buttons for Windows 7/8/10/XP Vista Linux, Black","TROPRO Gaming Mouse Wired Breathing Light Ergonomic Game USB Computer Mice Multicolor Gamer Desktop Laptop PC Gaming Mouse, 6 Buttons for Windows 7/8/10/XP Vista Linux, Black",,5,52,34.99,32.99,2,
182988799,"4K DisplayPort to HDMI Cable 6Ft (Uni-directional), iXever DP Display Port to HDMI Cable Cord 6 feet, UHD High Speed (1440P 60Hz, 1080P 120Hz) for DELL, HP, Insignia, Samsung, GPU, AMD, NVIDIA","4K DisplayPort to HDMI Cable 6Ft (Uni-directional), iXever DP Display Port to HDMI Cable Cord 6 feet, UHD High Speed (1440P 60Hz, 1080P 120Hz) for DELL, HP, Insignia, Samsung, GPU, AMD, NVIDIA","4K DisplayPort to HDMI Cable 6Ft (Uni-directional), iXever DP Display Port to HDMI Cable Cord 6 feet, UHD High Speed (1440P 60Hz, 1080P 120Hz) for DELL, HP, Insignia, Samsung, GPU, AMD, NVIDIA",,4,4,25.89,25.89,0,
51266009,"Wavlink 4-Port USB3.0 Hub, USB 3.0 Portable Aluminum Hub, USB Extension Multi-function Hot Swapping, plug and play, Built-in surge protectors, for Mac, MacBook, MacBook Pro/Air/Mini, or any PC - Blue","Wavlink 4-Port USB3.0 Hub, USB 3.0 Portable Aluminum Hub, USB Extension Multi-function Hot Swapping, plug and play, Built-in surge protectors, for Mac, MacBook, MacBook Pro/Air/Mini, or any PC - Blue","Wavlink 4-Port USB3.0 Hub, USB 3.0 Portable Aluminum Hub, USB Extension Multi-function Hot Swapping, plug and play, Built-in surge protectors, for Mac, MacBook, MacBook Pro/Air/Mini, or any PC - Blue",,5,21,19.99,15.99,4,
7734175,Lenovo Wired USB Mouse,Lenovo Wired USB Mouse,Lenovo Wired USB Mouse,Server/Workstation Systems,5,19,8.49,7.99,0.5,
173523176,TPM 2.0 Module Security Module Board For ASROCK 14 PIN SPI Motherboard for Windows 11 Use,TPM 2.0 Module Security Module Board For ASROCK 14 PIN SPI Motherboard for Windows 11 Use,TPM 2.0 Module Security Module Board For ASROCK 14 PIN SPI Motherboard for Windows 11 Use,,5,2,25.19,25.19,0,
36692955,"EnLabs PWMHUB10S 10 Ports 4-Pin PWM Fan Hub, SATA 15pin to 10 Fan Power Splitter Adapter Cable w/ Self-sticker for 3Pin / 4Pin fan","EnLabs PWMHUB10S 10 Ports 4-Pin PWM Fan Hub, SATA 15pin to 10 Fan Power Splitter Adapter Cable w/ Self-sticker for 3Pin / 4Pin fan","EnLabs PWMHUB10S 10 Ports 4-Pin PWM Fan Hub, SATA 15pin to 10 Fan Power Splitter Adapter Cable w/ Self-sticker for 3Pin / 4Pin fan",,5,23,11.99,11.99,0,
105762389,"PWM Fan Splitter Cable Hub 1 to 4 Power Adpater,Motherboard PMW 4-pin Fan Sleeved Braided Y Splitter Internal Power Extension Cable for Computer CPU/Case Fan 1x4 Converter - 10 inches","PWM Fan Splitter Cable Hub 1 to 4 Power Adpater,Motherboard PMW 4-pin Fan Sleeved Braided Y Splitter Internal Power Extension Cable for Computer CPU/Case Fan 1x4 Converter - 10 inches","PWM Fan Splitter Cable Hub 1 to 4 Power Adpater,Motherboard PMW 4-pin Fan Sleeved Braided Y Splitter Internal Power Extension Cable for Computer CPU/Case Fan 1x4 Converter - 10 inches",,4,23,9.57,9.57,0,
74291804,"8pcs/lot 14x12x5.5mm Self-Stick Copper Heatsink ,VGA GPU Video Card Graphics Motherboard DDR RAM Memory chips Heat sink Cooling","8pcs/lot 14x12x5.5mm Self-Stick Copper Heatsink ,VGA GPU Video Card Graphics Motherboard DDR RAM Memory chips Heat sink Cooling","8pcs/lot 14x12x5.5mm Self-Stick Copper Heatsink ,VGA GPU Video Card Graphics Motherboard DDR RAM Memory chips Heat sink Cooling",,4,6,13.32,13.32,0,
90311597,"EnLabs 2 Pack 1-to-5 3 Pins Addressable RGB Splitter Y Cable,LED Strip RGB Case Fans 5 Way RGB Hub Compatible with ASUS Aura Sync / Gigabyte RGB Fusion / MSI Mystic Light and w/ 5V 3pin RGB Header","EnLabs 2 Pack 1-to-5 3 Pins Addressable RGB Splitter Y Cable,LED Strip RGB Case Fans 5 Way RGB Hub Compatible with ASUS Aura Sync / Gigabyte RGB Fusion / MSI Mystic Light and w/ 5V 3pin RGB Header","EnLabs 2 Pack 1-to-5 3 Pins Addressable RGB Splitter Y Cable,LED Strip RGB Case Fans 5 Way RGB Hub Compatible with ASUS Aura Sync / Gigabyte RGB Fusion / MSI Mystic Light and w/ 5V 3pin RGB Header",,5,8,12.9,12.9,0,
112402260,"EnLabs 2 Pack 1-to-5 12V 4Pins RGB Splitter Y Cable,LED Strip RGB Case Fans 5 Way RGB Hub Compatible with ASUS Aura Sync / Gigabyte RGB Fusion / MSI Mystic Light -1FT","EnLabs 2 Pack 1-to-5 12V 4Pins RGB Splitter Y Cable,LED Strip RGB Case Fans 5 Way RGB Hub Compatible with ASUS Aura Sync / Gigabyte RGB Fusion / MSI Mystic Light -1FT","EnLabs 2 Pack 1-to-5 12V 4Pins RGB Splitter Y Cable,LED Strip RGB Case Fans 5 Way RGB Hub Compatible with ASUS Aura Sync / Gigabyte RGB Fusion / MSI Mystic Light -1FT",,5,2,12.66,12.66,0,
174242977,"ASUS PRIME B660M-A D4 LGA 1700

* Dedicated LGA1700 mounting bracket is required.","ASUS PRIME B660M-A D4 LGA 1700 (Intel 12th & 13th Gen) mATX Motherboard (PCIe 4.0, DDR4, 2xM.2 slots, 1Gb LAN, DP, 2 x HDMI, rear USB 3.2 Gen 2, front USB 3.2 Gen 1 Type-C, Aura Sync)",ASUS PRIME B660M-A D4 Micro ATX Intel Motherboard,"ASUS PRIME B660M-A D4 LGA 1700

* Dedicated LGA1700 mounting bracket is required.",4,18,179.99,142.98,45,
145994031,ASUS PRIME Z590-P WIFI LGA 1200,ASUS PRIME Z590-P WIFI LGA 1200 Intel Z590 SATA 6Gb/s ATX Intel Motherboard,ASUS PRIME Z590-P WIFI ATX Intel Motherboard,ASUS PRIME Z590-P WIFI LGA 1200,4,11,299,156.99,150,Sale Ends in 20 Hours
4362457,Portable Storage,WD 5TB Elements Portable Storage USB 3.0 Model WDBU6Y0050BBK-WESN Black,WD Elements Model WDBU6Y0050BBK-WESN,Portable Storage,4,363,199.99,139.99,60,Sale Ends in 20 Hours
6164599,G.SKILL Ripjaws V Series 16GB (2 x 8GB) DDR4 3600 (PC4 28800),G.SKILL Ripjaws V Series 16GB (2 x 8GB) 288-Pin PC RAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C18D-16GVK,G.SKILL Ripjaws V Series Model F4-3600C18D-16GVK,G.SKILL Ripjaws V Series 16GB (2 x 8GB) DDR4 3600 (PC4 28800),5,7002,79.99,59.99,20,
196088655,KingSpec SSD Internal Solid State Drive 1TB 2.5 Inch SATA III NAND Flash Data Storage PC laptop Desktop Transfer for GeForce Radeon Black,KingSpec SSD Internal Solid State Drive 1TB 2.5 Inch SATA III NAND Flash Data Storage PC laptop Desktop Transfer for GeForce Radeon Black,KingSpec SSD Internal Solid State Drive 1TB 2.5 Inch SATA III NAND Flash Data Storage PC laptop Desktop Transfer for GeForce Radeon Black,,4,5,72.99,72.99,0,
130241480,Computer Speakers X2 Wired PC Speaker 2.0 USB Gaming Powered Stereo Mini Multimedia Volume Control with RGB Lights 3.5mm Aux Input for Phone Tablets Desktop Laptop,Computer Speakers X2 Wired PC Speaker 2.0 USB Gaming Powered Stereo Mini Multimedia Volume Control with RGB Lights 3.5mm Aux Input for Phone Tablets Desktop Laptop,Computer Speakers X2 Wired PC Speaker 2.0 USB Gaming Powered Stereo Mini Multimedia Volume Control with RGB Lights 3.5mm Aux Input for Phone Tablets Desktop Laptop,,4,9,31.99,29.99,2,
83707406,AMD Wraith Stealth Socket AM4 4-Pin Connector CPU Cooler with Aluminum Heatsink & 3.93-Inch Fan (Slim),AMD Wraith Stealth Socket AM4 4-Pin Connector CPU Cooler with Aluminum Heatsink & 3.93-Inch Fan (Slim),AMD Wraith Stealth Socket AM4 4-Pin Connector CPU Cooler with Aluminum Heatsink & 3.93-Inch Fan (Slim),,0,0,15.99,15.99,0,Sale Ends in 3 Hours
193525095,Gaming Laptop,"MSI Katana GF76 12UGS-285CA Gaming Laptop Intel Core i7-12700H (Up to 4.70 GHz) 17.3"" Windows 11 Home 64-bit","MSI GF Series Katana GF76 12UGS-285CA 17.3"" Gaming Laptop",Gaming Laptop,5,1,2449,1699,750,
190726121,Gaming Laptop,"GIGABYTE AORUS 15 XE5 - 15.6"" 165 Hz QHD 2560x1440 IPS-level Display - Intel Core i7-12700H - NVIDIA GeForce RTX 3070 Ti - 16GB DDR5 - 1TB SSD - Win11 Home - Gaming Laptop (AORUS 15 XE5-73USB34SH)","Aorus 15 XE5-73USB34SH 15.6"" Gaming Laptop",Gaming Laptop,4,43,2899.99,1899.99,1000,
127780093,"CLX SET VR-Ready Gaming Desktop - Liquid Cooled AMD Ryzen 9 5900X 3.7Ghz 12-Core Processor, 32GB DDR4 Memory, GeForce RTX 3070 8GB GDDR6 Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home 64-bit","CLX SET VR-Ready Gaming Desktop - Liquid Cooled AMD Ryzen 9 5900X 3.7Ghz 12-Core Processor, 32GB DDR4 Memory, GeForce RTX 3070 8GB GDDR6 Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home 64-bit","CLX SET VR-Ready Gaming Desktop - Liquid Cooled AMD Ryzen 9 5900X 3.7Ghz 12-Core Processor, 32GB DDR4 Memory, GeForce RTX 3070 8GB GDDR6 Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home 64-bit",Gaming Desktop,5,1,2749.99,2749.99,0,
177743206,Fanless Industrial PC Rugged Computer IPC Mini PC Windows 10 Pro/ Linux with Intel Quad Core J1900 6 COM 2 LAN 3G 4G WiFi Support SIM Slot Barebone Partaker I13,Fanless Industrial PC Rugged Computer IPC Mini PC Windows 10 Pro/ Linux with Intel Quad Core J1900 6 COM 2 LAN 3G 4G WiFi Support SIM Slot Barebone Partaker I13,Fanless Industrial PC Rugged Computer IPC Mini PC Windows 10 Pro/ Linux with Intel Quad Core J1900 6 COM 2 LAN 3G 4G WiFi Support SIM Slot Barebone Partaker I13,,0,0,452.9,452.9,0,
190726121,Gaming Laptop,"GIGABYTE AORUS 17 XE5 - 17.3"" Thin Bezel FHD 1920x1080 IPS-level Display - Intel Core i7-12700H - NVIDIA GeForce RTX 3070 Ti - 16GB DDR5 - 1TB SSD - Win11 Home - Gaming Laptop (AORUS 17 XE5-73US534SH)","Aorus 17 XE5-73US534SH 17.3"" Gaming Laptop",Gaming Laptop,4,43,2999.99,1999.99,1000,
151733647,Mobile Workstation,"MSI WS Series WS66 11UKT-288CA 15.6"" Windows 10 Pro 64-bit Mobile Workstation","MSI Mobile Workstation WS66 11UKT-288CA 15.6"" Intel Core i7 11th Gen 11800H (2.30 GHz) 32 GB Memory",Mobile Workstation,0,0,3499,2499,1000,
173451311,Gaming Laptop,"MSI Vector GP66 12UGS-028CA Gaming Laptop Intel Core i7-12700H (Up to 4.70 GHz) 15.6"" Windows 11 Home 64-bit","MSI GP Series Vector GP66 12UGS-028CA 15.6"" Gaming Laptop",Gaming Laptop,5,7,2549,1799,750,
181870508,Gaming Laptop,"MSI Crosshair 15 B12UGSZ-480CA Gaming Laptop Intel Core i7-12700H (Up to 4.70 GHz) 15.6"" Windows 11 Home 64-bit","MSI Crosshair 15 B12UGSZ-480CA 15.6"" Gaming Laptop",Gaming Laptop,4,2,2449,1699,750,
190726019,Gaming Laptop,"GIGABYTE AERO 17 YE5-94US748HP 17.3"" 4K/UHD 120Hz IPS-level Mini LED Intel Core i9 12th Gen 12900HK NVIDIA GeForce RTX 3080 Ti Laptop GPU 32GB DDR5 Memory 2TB SSD Windows 11 Pro 64-bit Gaming Laptop","GIGABYTE AERO 17 YE5-94US748HP 17.3"" 4K / UHD Gaming Laptop",Gaming Laptop,4,77,5599.99,4199.99,1400,
193162796,"CLX SET Gaming Desktop - Intel Core i9 13900KF 3GHz 24-Core, GeForce RTX 4090 24GB GDDR6X Graphics, 64GB DDR5 Memory, 1TB NVMe M.2 SSD, 6TB HDD, WiFi, Win 11 Home 64-bit","CLX SET Gaming Desktop - Intel Core i9 13900KF 3GHz 24-Core, GeForce RTX 4090 24GB GDDR6X Graphics, 64GB DDR5 Memory, 1TB NVMe M.2 SSD, 6TB HDD, WiFi, Win 11 Home 64-bit","CLX SET Gaming Desktop - Intel Core i9 13900KF 3GHz 24-Core, GeForce RTX 4090 24GB GDDR6X Graphics, 64GB DDR5 Memory, 1TB NVMe M.2 SSD, 6TB HDD, WiFi, Win 11 Home 64-bit",,5,1,5979.99,5979.99,0,
192936672,"CLX SET Gaming Desktop - AMD Ryzen 9 7900X 4.7GHz 12-Core, GeForce RTX 4090 24GB GDDR6X Graphics, 64GB DDR5 Memory, 1TB NVMe M.2 SSD, 6TB HDD, WiFi, Win 11 Home 64-bit","CLX SET Gaming Desktop - AMD Ryzen 9 7900X 4.7GHz 12-Core, GeForce RTX 4090 24GB GDDR6X Graphics, 64GB DDR5 Memory, 1TB NVMe M.2 SSD, 6TB HDD, WiFi, Win 11 Home 64-bit","CLX SET Gaming Desktop - AMD Ryzen 9 7900X 4.7GHz 12-Core, GeForce RTX 4090 24GB GDDR6X Graphics, 64GB DDR5 Memory, 1TB NVMe M.2 SSD, 6TB HDD, WiFi, Win 11 Home 64-bit",,0,0,5719.99,5719.99,0,
195241209,"CLX SET Gaming Desktop - Intel Core i7 13700KF 3.4GHz 16-Core Processor, 32GB DDR5 Memory, GeForce RTX 4070 Ti 12GB GDDR6X Graphics 1TB NVMe M.2 SSD, 4TB HDD, WiFi, Win 11 Home 64-bit","CLX SET Gaming Desktop - Intel Core i7 13700KF 3.4GHz 16-Core Processor, 32GB DDR5 Memory, GeForce RTX 4070 Ti 12GB GDDR6X Graphics 1TB NVMe M.2 SSD, 4TB HDD, WiFi, Win 11 Home 64-bit","CLX SET Gaming Desktop - Intel Core i7 13700KF 3.4GHz 16-Core Processor, 32GB DDR5 Memory, GeForce RTX 4070 Ti 12GB GDDR6X Graphics 1TB NVMe M.2 SSD, 4TB HDD, WiFi, Win 11 Home 64-bit",,0,0,3599.49,3559.99,39.5,
189582757,"Lenovo Legion Tower 7i Gen 7 with RTX 3070 Desktop, i7-12700K, NVIDIA GeForce RTX 3070 LHR 8GB GDDR6, 16GB, 1TB, Win 11 Home","Lenovo Legion Tower 7i Gen 7 with RTX 3070 Desktop, i7-12700K, NVIDIA GeForce RTX 3070 LHR 8GB GDDR6, 16GB, 1TB, Win 11 Home","Lenovo Legion Tower 7i Gen 7 with RTX 3070 Desktop, i7-12700K, NVIDIA GeForce RTX 3070 LHR 8GB GDDR6, 16GB, 1TB, Win 11 Home",,0,0,2179.99,2149.99,30,
195977493,Yeston GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 Video Card HDMI 2.1*1 + DP1.4a*3 video cards Desktop computer PC video gaming graphics card,Yeston GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 Video Card HDMI 2.1*1 + DP1.4a*3 video cards Desktop computer PC video gaming graphics card,Yeston GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 Video Card HDMI 2.1*1 + DP1.4a*3 video cards Desktop computer PC video gaming graphics card,,0,0,2049,2049,0,
191860547,"Lenovo Legion 5 Gen 7 AMD Laptop, 15.6"""" FHD IPS  Narrow Bezel, Ryzen 7 6800H,  GeForce RTX 3050 Ti Laptop GPU 4GB GDDR6, 16GB, 1TB, Win 11 Home","Lenovo Legion 5 Gen 7 AMD Laptop, 15.6"""" FHD IPS  Narrow Bezel, Ryzen 7 6800H,  GeForce RTX 3050 Ti Laptop GPU 4GB GDDR6, 16GB, 1TB, Win 11 Home","Lenovo Legion 5 Gen 7 AMD Laptop, 15.6"""" FHD IPS  Narrow Bezel, Ryzen 7 6800H,  GeForce RTX 3050 Ti Laptop GPU 4GB GDDR6, 16GB, 1TB, Win 11 Home",,0,0,1439.99,1359.99,80,
149779664,Yeston RTX 3060 Ti 8GB GDDR6 LHR Graphics cards Nvidia pci express x16 4.0 video cards Desktop computer PC video gaming graphics card,Yeston RTX 3060 Ti 8GB GDDR6 LHR Graphics cards Nvidia pci express x16 4.0 video cards Desktop computer PC video gaming graphics card,Yeston RTX 3060 Ti 8GB GDDR6 LHR Graphics cards Nvidia pci express x16 4.0 video cards Desktop computer PC video gaming graphics card,,5,2,649,639,10,
2160228,"Wavlink USB C Triple Display 4K 12 in 1 MST USB C Docking Station, Type C Systems (DP & HDMI &VGA, USB 3.0&2.0 Ports, SD TF Card Reader, Gigabit Ethernet, Audio For for MacBook Pro & Windows","Wavlink USB C Triple Display 4K 12 in 1 MST USB C Docking Station, Type C Systems (DP & HDMI &VGA, USB 3.0&2.0 Ports, SD TF Card Reader, Gigabit Ethernet, Audio For for MacBook Pro & Windows","Wavlink USB C Triple Display 4K 12 in 1 MST USB C Docking Station, Type C Systems (DP & HDMI &VGA, USB 3.0&2.0 Ports, SD TF Card Reader, Gigabit Ethernet, Audio For for MacBook Pro & Windows",,4,88,69.99,69.99,0,
192909686,MSI Gaming GeForce RTX 4090 24GB,MSI Gaming GeForce RTX 4090 Video Card RTX 4090 GAMING X TRIO 24G,MSI RTX 4090 GAMING X TRIO 24G Gaming GeForce RTX 4090 Video Card,MSI Gaming GeForce RTX 4090 24GB,5,63,2389.99,2389.99,0,
195067709,MSI Gaming GeForce RTX 4070 Ti 12GB,MSI Gaming GeForce RTX 4070 Ti Video Card RTX 4070 Ti GAMING X TRIO 12G,MSI RTX 4070 Ti GAMING X TRIO 12G Gaming GeForce RTX 4070 Ti Video Card,MSI Gaming GeForce RTX 4070 Ti 12GB,5,50,1249.99,1249.99,0,
191121351,Gaming Desktop,MSI Gaming Desktop Trident 3 12TH-018CA Intel Core i5 12th Gen 12400F (2.50GHz) 16GB DDR4 512 GB PCIe SSD NVIDIA GeForce RTX 3050 Windows 11 Home 64-bit,MSI Trident 3 12TH-018CA Intel Core i5 12th Gen 12400F (2.50GHz) Gaming Desktop,Gaming Desktop,5,1,1499,1299,200,
139340037,Intel 670p Series M.2 2280 2TB,"Intel 670p Series M.2 2280 2TB PCIe 3.0 x4, NVMe 3D4 QLC Internal Solid State Drive (SSD) SSDPEKNU020TZX1",Intel 670p Series SSDPEKNU020TZX1,Intel 670p Series M.2 2280 2TB,5,221,199.99,149.99,50,
193066396,"ASUS ROG Strix Z790-A Gaming WiFi D4 LGA1700(Intel®13th&12th Gen) ATX gaming motherboard(16+1 power stages,DDR4,4xM.2 slots, PCIe® 5.0,WiFi 6E,USB 3.2 Gen 2x2 Type-C® with PD 3.0 up to 30W)","ASUS ROG Strix Z790-A Gaming WiFi D4 LGA1700(Intel®13th&12th Gen) ATX gaming motherboard(16+1 power stages,DDR4,4xM.2 slots, PCIe® 5.0,WiFi 6E,USB 3.2 Gen 2x2 Type-C® with PD 3.0 up to 30W)","ASUS ROG Strix Z790-A Gaming WiFi D4 LGA1700(Intel®13th&12th Gen) ATX gaming motherboard(16+1 power stages,DDR4,4xM.2 slots, PCIe® 5.0,WiFi 6E,USB 3.2 Gen 2x2 Type-C® with PD 3.0 up to 30W)",ASUS ROG STRIX Z790-A GAMING WIFI D4 LGA 1700,3,7,519.99,457.98,70,
188582506,MSI PRO B660M-A DDR4 LGA 1700,MSI PRO B660M-A DDR4 LGA 1700 Micro ATX Intel Motherboard,MSI PRO B660M-A DDR4 Micro ATX Intel Motherboard,MSI PRO B660M-A DDR4 LGA 1700,5,15,199.99,159.99,40,
8151522,"Western Digital Blue 2.5"" 2TB","WD Blue 3D NAND 2TB Internal SSD - SATA III 6Gb/s 2.5""/7mm Solid State Drive - WDS200T2B0A",Western Digital Blue WDS200T2B0A,"Western Digital Blue 2.5"" 2TB",5,3343,309.99,164.99,145,
192909466,MSI Suprim GeForce RTX 4090 24GB,MSI Suprim GeForce RTX 4090 Video Card RTX 4090 SUPRIM X 24G,MSI RTX 4090 SUPRIM X 24G Suprim GeForce RTX 4090 Video Card,MSI Suprim GeForce RTX 4090 24GB,4,18,2459.99,2399.99,60,
193162797,"CLX SET Gaming Desktop - Intel Core i7 13700KF 3.4GHz 16-Core Processor, 32GB DDR5 Memory, GeForce RTX 3080 10GB GDDR6X Graphics 1TB NVMe M.2 SSD, 4TB HDD, WiFi, Win 11 Home 64-bit","CLX SET Gaming Desktop - Intel Core i7 13700KF 3.4GHz 16-Core Processor, 32GB DDR5 Memory, GeForce RTX 3080 10GB GDDR6X Graphics 1TB NVMe M.2 SSD, 4TB HDD, WiFi, Win 11 Home 64-bit","CLX SET Gaming Desktop - Intel Core i7 13700KF 3.4GHz 16-Core Processor, 32GB DDR5 Memory, GeForce RTX 3080 10GB GDDR6X Graphics 1TB NVMe M.2 SSD, 4TB HDD, WiFi, Win 11 Home 64-bit",,3,2,3269.99,3269.99,0,
192562633,Gaming Laptop,"Lenovo 82TD0003US Gaming Laptop Intel Core i7-12800HX 2.00 GHz 16.0"" Windows 11 Home 64-bit","Lenovo Legion 7 16IAX7 82TD0003US 16.0"" Gaming Laptop",Gaming Laptop,5,1,2589.99,2589.99,0,
134003870,"CLX SET VR-Ready Gaming Desktop - Liquid Cooled AMD Ryzen 9 5900X 3.7GHz 12-Core Processor, 32GB DDR4 Memory, GeForce RTX 3060 Ti 8GB GDDR6 Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home 64-bit","CLX SET VR-Ready Gaming Desktop - Liquid Cooled AMD Ryzen 9 5900X 3.7GHz 12-Core Processor, 32GB DDR4 Memory, GeForce RTX 3060 Ti 8GB GDDR6 Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home 64-bit","CLX SET VR-Ready Gaming Desktop - Liquid Cooled AMD Ryzen 9 5900X 3.7GHz 12-Core Processor, 32GB DDR4 Memory, GeForce RTX 3060 Ti 8GB GDDR6 Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home 64-bit",Gaming Desktop,0,0,2569.99,2569.99,0,
191489905,"Lenovo Legion 7 Gen 7 AMD Laptop, 16.0"""" IPS  Low Blue Light, Ryzen 7 6800H, AMD Radeon RX 6700M 10GB GDDR6, 16GB, 1TB, Win 11 Home","Lenovo Legion 7 Gen 7 AMD Laptop, 16.0"""" IPS  Low Blue Light, Ryzen 7 6800H, AMD Radeon RX 6700M 10GB GDDR6, 16GB, 1TB, Win 11 Home","Lenovo Legion 7 Gen 7 AMD Laptop, 16.0"""" IPS  Low Blue Light, Ryzen 7 6800H, AMD Radeon RX 6700M 10GB GDDR6, 16GB, 1TB, Win 11 Home",,0,0,2149.99,2149.99,0,
191489904,"Lenovo Legion 5 Gen 7 AMD Laptop, 15.6"" FHD IPS Touch  165Hz  Narrow Bezel, Ryzen 7 6800H, NVIDIA GeForce RTX 3070 Ti Laptop GPU 8GB GDDR6, 16GB, 512GB, Win 11 Home","Lenovo Legion 5 Gen 7 AMD Laptop, 15.6"" FHD IPS Touch  165Hz  Narrow Bezel, Ryzen 7 6800H, NVIDIA GeForce RTX 3070 Ti Laptop GPU 8GB GDDR6, 16GB, 512GB, Win 11 Home","Lenovo Legion 5 Gen 7 AMD Laptop, 15.6"" FHD IPS Touch  165Hz  Narrow Bezel, Ryzen 7 6800H, NVIDIA GeForce RTX 3070 Ti Laptop GPU 8GB GDDR6, 16GB, 512GB, Win 11 Home",,0,0,2019.99,2019.99,0,
192260574,"Lenovo Legion 5 Gen 7 AMD Laptop, 15.6"""" FHD IPS  Narrow Bezel, Ryzen 7 6800H,  GeForce RTX 3070 Ti Laptop GPU 8GB GDDR6, 16GB, 2TB, Win 11 Home","Lenovo Legion 5 Gen 7 AMD Laptop, 15.6"""" FHD IPS  Narrow Bezel, Ryzen 7 6800H,  GeForce RTX 3070 Ti Laptop GPU 8GB GDDR6, 16GB, 2TB, Win 11 Home","Lenovo Legion 5 Gen 7 AMD Laptop, 15.6"""" FHD IPS  Narrow Bezel, Ryzen 7 6800H,  GeForce RTX 3070 Ti Laptop GPU 8GB GDDR6, 16GB, 2TB, Win 11 Home",,0,0,1959.99,1959.99,0,
191972769,"PASELEC GS9PLUS 750W Electric Bike, 26"" Fat Tire, 48V 14.5AH Removable Lithium Battery, Max Speed 28MPH, 7-Speed Gears, Front Rear Full-Suspension","PASELEC GS9PLUS 750W Electric Bike, 26"" Fat Tire, 48V 14.5AH Removable Lithium Battery, Max Speed 28MPH, 7-Speed Gears, Front Rear Full-Suspension","PASELEC GS9PLUS 750W Electric Bike, 26"" Fat Tire, 48V 14.5AH Removable Lithium Battery, Max Speed 28MPH, 7-Speed Gears, Front Rear Full-Suspension",,0,0,1859,1889,0,
195551043,"Dell Precision 3000 3570 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 512 GB SSDNEW","Dell Precision 3000 3570 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 512 GB SSDNEW","Dell Precision 3000 3570 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 512 GB SSDNEW",2-in-1 Laptops,0,0,1849,1849,0,
